Det er 9269 legemiddelmerkevarer med SortertVirkestoffMedStyrke
Det er 6523 virkestoffmedstyrker
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| No   | Id                                   | Stoff                                              | Styrke                       | AlternativStyrke       | AtcKombipreparat |
| 4668 | 351bfd56-1e7d-44f3-80c7-77c17c40f06d | Parafin, flytende                                  | 200 mg/g                     |                        |                  |
| 4669 | 2fc689e2-cf9d-4ff1-8b09-03c61ba301ea | Parafin, flytende                                  | 500 mg/ml                    |                        |                  |
| 4670 | c8790885-7659-4b86-a72d-f6c44e601a91 | Paratyroideahormon                                 | 100 mikrog/dose              |                        |                  |
| 4671 | 2b204de7-bfd4-42a6-a845-84b64f11e201 | Paratyroideahormon                                 | 25 mikrog/dose               |                        |                  |
| 4672 | 7ef84900-2e00-41be-9b73-85379ae68ec2 | Paratyroideahormon                                 | 50 mikrog/dose               |                        |                  |
| 4673 | e3ee4046-592b-4764-8280-4f7ab42e1619 | Paratyroideahormon                                 | 75 mikrog/dose               |                        |                  |
| 4674 | 353e1e8c-ed28-4ca4-94a3-c50e191c2389 | Parekoksib                                         | 40 mg                        |                        |                  |
| 4675 | 41351509-665e-4661-9f77-09e1b21e7e94 | Parikalsitol                                       | 1 mikrog                     |                        |                  |
| 4676 | cea27114-70ab-4bb5-827a-554f09d10ffb | Parikalsitol                                       | 2 mikrog                     |                        |                  |
| 4677 | 0547fece-544c-40fd-987d-69222d199c97 | Paroksetin                                         | 10 mg                        |                        |                  |
| 4678 | 6b28ed03-3428-4c60-9d16-cadccaaf760a | Paroksetin                                         | 2 mg/ml                      |                        |                  |
| 4679 | 2a7e46f4-7199-4193-abe7-bc8ec669d3ad | Paroksetin                                         | 20 mg                        |                        |                  |
| 4680 | 993039f1-2088-4b69-8e84-055359d172a7 | Paromomycin                                        | 250 mg                       |                        |                  |
| 4681 | 7f3bfd8d-e855-4f7b-be06-d9e6eea2b612 | Paromycinsulfat                                    | 250 mg                       |                        |                  |
| 4682 | a3d5fece-9366-4f42-bbf4-57801a4f5f27 | Parotittvirus (levende, svekket)                   | 5000 CCID50/0.5 ml           |                        | J07BE01          |
| 4683 | 3241c601-1fa4-4430-a3cb-53a7b9dc8a26 | Parotittvirus, levende, svekket                    | 12500 CCID50/0.5 ml          |                        | J07BE01          |
| 4684 | e09b4b51-d783-4cde-b3c1-da954573963e | Pasireotid                                         | 0.6 mg                       |                        |                  |
| 4685 | f0193a6b-b189-4180-8134-6bce786a0c86 | Pasireotid                                         | 0.9 mg                       |                        |                  |
| 4686 | 79fc9695-1798-435c-b85e-f91bf7960da5 | Pasireotid                                         | 10 mg                        |                        |                  |
| 4687 | 1e13b1f9-ae63-4d78-9a93-d544e228f940 | Pasireotid                                         | 20 mg/sproyte                |                        |                  |
| 4688 | 36957fd0-93d6-4076-8af3-e7c4af512534 | Pasireotid                                         | 40 mg/sproyte                |                        |                  |
| 4689 | 015418c9-f3a7-413f-9e24-e8bdf3823718 | Pasireotid                                         | 60 mg/sproyte                |                        |                  |
| 4690 | fb372e35-3815-4747-b80d-336da21605c4 | Pasjonsblomst                                      | 425 mg                       |                        |                  |
| 4691 | 68426caa-8320-430f-9ec2-09e49d5638c7 | Patentbl† V                                        | 25 mg/ml                     |                        |                  |
| 4692 | 7a66e9c7-0a18-43e3-9ceb-94caf61d0b26 | Patiromer                                          | 16.8 g                       |                        |                  |
| 4693 | 25d5f659-7771-4a03-acf4-3c965ffdb15a | Patiromer                                          | 8.4 g                        |                        |                  |
| 4694 | b0abd195-6cd6-4356-bde0-b4267be24349 | Pazopanib                                          | 200 mg                       |                        |                  |
| 4695 | 8c9172be-f9d6-464c-a330-da2413d4df9d | Pazopanib                                          | 400 mg                       |                        |                  |
| 4696 | a268af01-bab4-40de-bc2e-3ea268c5ce2e | Pegademase, bovint                                 | 250 E/ml                     |                        |                  |
| 4697 | 309b2da7-21f3-4a43-af9b-162451007cb2 | Pegaspargase                                       | 750 E/ml                     |                        |                  |
| 4698 | b06ee99c-a7de-4daf-84ff-21fd715ecd82 | Pegaspargase                                       | 750 E/ml                     |                        |                  |
| 4699 | b111b0cf-cb4b-446b-a9bc-ffd894d37ab5 | Pegfilgrastim                                      | 0.6 ml/sproyte               |                        |                  |
| 4700 | 88716f4d-c393-4eb4-b579-66194db06429 | Pegfilgrastim                                      | 6 mg/sproyte                 |                        |                  |
| 4701 | 6f6bea3b-1289-4071-98d1-b9f36b7fd22c | Peginterferon alfa-2a                              | 135 mikrog/sproyte           |                        |                  |
| 4702 | ce55af9e-18d0-4967-a034-8eda3066f5ce | Peginterferon alfa-2a                              | 180 mikrog/sproyte           |                        |                  |
| 4703 | 57b49bc8-75e5-48a8-9e70-32d229ab2e44 | Peginterferon alfa-2b                              | 50 mikrog/sproyte            |                        |                  |
| 4704 | 108328e7-7a54-4d5e-a894-9adfd585e643 | Peginterferon beta-1a                              | 125 mikrog/penn              |                        |                  |
| 4705 | 763ee14e-2d06-4ab7-805f-43e1be03ea17 | Peginterferon beta-1a                              | 63 mikrog                    |                        |                  |
| 4706 | e7526e54-48e1-435d-a488-70efd4a3100d | Peginterferon beta-1a                              | 94 mikrog                    |                        |                  |
| 4707 | d74c4458-97fc-477d-a1a1-c0b9c8e8e9e0 | Pegvisomant                                        | 10 mg                        |                        |                  |
| 4708 | 8e0b65d7-5a9d-4b89-8207-57ae85edda14 | Pegvisomant                                        | 15 mg                        |                        |                  |
| 4709 | 98cb0cf6-1e15-4684-be54-132e94f5a7e9 | Pegvisomant                                        | 20 mg                        |                        |                  |
| 4710 | 8b7b911a-758b-4ca7-9a57-9a3936060d37 | Pegvisomant                                        | 25 mg                        |                        |                  |
| 4711 | 2df29b7d-356d-47a3-b061-3bf341bc8d25 | Pegvisomant                                        | 30 mg                        |                        |                  |
| 4712 | b49384a0-ed24-449f-b812-9ca42af6da59 | Pembrolizumab                                      | 25 mg/ml                     |                        |                  |
| 4713 | 664ae2ee-f53f-4b0e-8467-9a4abb372dab | Pembrolizumab                                      | 50 mg                        |                        |                  |
| 4714 | 66193fec-998e-4654-8921-119b07f8f4ca | Pemetreksed                                        | 100 mg                       |                        |                  |
| 4715 | ae070c55-cdd1-4cb7-afa8-9aede5088a83 | Pemetreksed                                        | 1000 mg                      |                        |                  |
| 4716 | 449fa068-a012-4a49-b62a-8278baed3f6f | Pemetreksed                                        | 500 mg                       |                        |                  |
| 4717 | 87012e39-f764-4640-9d08-80c231c71c98 | Penciklovir                                        | 1 %                          | 10 mg/g                |                  |
| 4718 | a6bae5f0-2dd3-48ed-9301-f887b4b665ca | Penfluridol                                        | 20 mg                        |                        |                  |
| 4719 | dd1c1a42-aac6-49b3-855e-aae86dd61fde | Penicillamin                                       | 150 mg                       |                        |                  |
| 4720 | d229e1bf-3ef2-46e1-bf88-9065fb0bb220 | Penicillamin                                       | 250 mg                       |                        |                  |
| 4721 | f236f2dc-ae45-4d4d-a8a0-87ee8afbd58d | Penicillamin                                       | 300 mg                       |                        |                  |
| 4722 | 139e4eb1-0b65-4452-a244-3cd6395bca30 | Pentamidindiisetionat                              | 300 mg                       |                        |                  |
| 4723 | a13aa81b-661f-4e1e-9ee3-5e033ffbed9f | Pentamidindiisetionat                              | 300 mg                       |                        |                  |
| 4724 | fc6b278d-6702-4ab3-a754-9e8ab9b43e84 | Pentamidindiisetionat                              | 300 mg                       |                        |                  |
| 4725 | 76f8ae76-3fa6-494a-8200-c618744d5158 | Pentazocin                                         | 50 mg                        |                        |                  |
| 4726 | f0f7536e-4996-49cc-b48f-9f04b3b712b8 | Pentobarbital                                      | 50 mg/ml                     |                        |                  |
| 4727 | 92b9c508-33c1-41ed-9daf-5f93a3ffcf19 | Pentoksyfyllin                                     | 400 mg                       |                        |                  |
| 4728 | a729b1de-3a21-48e0-9fa8-37243248b259 | Pentosanpolysulfatnatrium                          | 100 mg                       |                        |                  |
| 4729 | a17df2d9-bce4-4599-8814-3b62e6158ace | Pepper                                             | 2 mg                         |                        |                  |
| 4730 | ecff6f3d-4541-4338-8e06-f022012660ed | Pepper                                             | 20 mg                        |                        |                  |
| 4731 | 2efa0289-685c-4655-bdde-2a6a0f730e7b | Pepsin                                             | 140 mg                       |                        | A09AA03          |
| 4732 | 16df035b-5d87-461c-b30c-a373f3ca9ef6 | Perampanel                                         | 0.5 mg/ml                    |                        |                  |
| 4733 | 3b1250db-dab7-44cb-b611-e3b6bdac1a83 | Perampanel                                         | 10 mg                        |                        |                  |
| 4734 | 1ce6e6fc-f8c9-4310-9860-0fc49ab9073e | Perampanel                                         | 12 mg                        |                        |                  |
| 4735 | 05c7a294-5c5a-4b01-b42f-c3ac29a3e819 | Perampanel                                         | 2 mg                         |                        |                  |
| 4736 | c140a401-9349-4a7e-82d0-0e7ccc804148 | Perampanel                                         | 4 mg                         |                        |                  |
| 4737 | 5a309df6-f850-471f-967c-3c51ee0da15b | Perampanel                                         | 6 mg                         |                        |                  |
| 4738 | 6d6f15b5-af9d-4f86-97f5-9f98c910f729 | Perampanel                                         | 8 mg                         |                        |                  |
| 4739 | c869ec08-962d-4229-9f7b-61433aa4977c | Perazin                                            | 25 mg                        |                        |                  |
| 4740 | ae2caa2b-be38-4eac-bc81-c7703fd5ad87 | Perfenazin                                         | 108.2 mg/ml                  |                        |                  |
| 4741 | 1efe5ae6-b275-45c0-9a8e-1f00f4eeac90 | Perfenazin                                         | 2 mg                         |                        |                  |
| 4742 | 88869e9c-e481-4606-97b1-cddbb4be7547 | Perfenazin                                         | 4 mg                         |                        |                  |
| 4743 | 4c97515b-5d33-4fcf-a2b1-6eb0cbad0f5b | Perfenazin                                         | 8 mg                         |                        |                  |
| 4744 | d8ef65b5-983a-4f33-95c9-4517e5ee4871 | Perfluorobutan                                     | 8 mikroliter/ml              |                        |                  |
| 4745 | 87f72172-472f-4cc1-abaa-84d0df7e6b6f | Perflutren                                         | 0.19 mg/ml                   |                        |                  |
| 4746 | ca510167-364b-4582-a623-6d84534bdf68 | Perindopril                                        | 5 mg                         |                        |                  |
| 4747 | d9d235b9-5e23-4651-9c94-a741aa9ebb03 | Perisiazin                                         | 10 mg                        |                        |                  |
| 4748 | 1a7f2aab-bc4f-42fe-9f6d-5d40fda2b68d | Permetrin                                          | 1 %                          | 10 mg/ml               |                  |
| 4749 | 23a0670b-0302-4840-a4e5-cf42f84a8cc9 | Permetrin                                          | 5 %                          | 50 mg/g                |                  |
| 4750 | 8b0a57f6-8cee-48e1-a10a-49e010b3e37a | Pertaktin (kikhosteantigen)                        | 2.5 mikrog/0.5 ml            |                        |                  |
| 4751 | 043ea2d5-9d41-46a4-a65a-e9a9718de7d6 | Pertaktin (kikhosteantigen)                        | 3 mikrog/dose                |                        |                  |
| 4752 | e998142e-69bb-4684-9dd6-a6c7ab70c8a2 | Pertussistoksoid                                   | 2.5 mikrog/dose              |                        |                  |
| 4753 | 58d69ce1-db59-49fe-9512-1bb823cadc98 | Pertussistoksoid                                   | 25 mikrog/sproyte            |                        |                  |
| 4754 | 97043f7c-fd12-4d00-9b43-8722aa12ab7d | Pertussistoksoid                                   | 8 mikrog/0.5 ml              |                        |                  |
| 4755 | 41bdaeab-f454-4683-829e-033dc12838b9 | Pertuzumab                                         | 420 mg/14 ml                 |                        |                  |
| 4756 | 5b024129-1914-4fac-a2c1-429f1ccc1f9c | Petidin                                            | 10 mg                        |                        |                  |
| 4757 | c136b29a-2cc5-4798-81df-04f0fb0756c4 | Petidin                                            | 15 mg                        |                        |                  |
| 4758 | 71f09f6a-023d-4747-a792-43ab8d563b51 | Petidin                                            | 5 mg                         |                        |                  |
| 4759 | 365413c5-5a43-442b-9059-dffec26039f6 | Petidin                                            | 50 mg                        |                        |                  |
| 4760 | d9851631-e36e-445b-b526-eb8fe7f7e585 | Petidinhydroklorid                                 | 100 mg                       |                        |                  |
| 4761 | ce6278ef-3dbd-4ba2-baea-ca90762363b2 | Petidinhydroklorid                                 | 50 mg/ml                     |                        |                  |
| 4762 | 20f81eb6-7970-4435-a6cd-e036c7456c93 | Pibrentasvir                                       | 40 mg                        |                        |                  |
| 4763 | b49c99db-50f6-4003-a39a-db4324ae33aa | Piksantron                                         | 29 mg                        |                        |                  |
| 4764 | 5566a6a7-16b6-49c9-b062-ab0b65e42850 | Pilokarpin                                         | 1 mg/ml                      |                        |                  |
| 4765 | 3137190c-f3a7-42d9-842a-fec86c572321 | Pilokarpin                                         | 10 mg/ml                     |                        |                  |
| 4766 | 30cfffb4-b16f-47cc-a3c3-1a62cec56371 | Pilokarpin                                         | 2 %                          | 20 mg/ml               |                  |
| 4767 | 5a3487f5-fc46-4b38-8ef3-a9bf5c990b5e | Pilokarpin                                         | 2 % w/v                      | 20 mg/ml               |                  |
| 4768 | b52b1582-d419-441f-9a8e-343342ec0321 | Pilokarpin                                         | 20 mg/ml                     |                        |                  |
| 4769 | c013a2cb-ef22-4c2b-bc45-fcb5973ad755 | Pilokarpin                                         | 20 mg/ml                     |                        | S01EB01          |
| 4770 | e2992e2a-b7fb-4253-bbd9-b5c77c25ffa1 | Pilokarpin                                         | 4 %                          | 40 mg/ml               |                  |
| 4771 | 1c9ff339-a502-4ce9-a50d-841a11934e2d | Pilokarpin                                         | 4 % w/v                      | 40 mg/ml               |                  |
| 4772 | f90a9f1b-c12b-4468-b004-d6510211e087 | Pilokarpin                                         | 40 mg/ml                     |                        | S01EB01          |
| 4773 | ccfd635e-e95e-4602-9053-fffe6c39e2bd | Pilokarpin                                         | 5 mg                         |                        |                  |
| 4774 | 9bc31a3f-ab53-46c3-aefa-386d6195045e | Pilokarpin                                         | 5 mg/ml                      |                        |                  |
| 4775 | de87a6c7-3425-4328-bb87-9a69aaeeb5c6 | Pimecrolimus                                       | 10 mg/g                      |                        |                  |
| 4776 | 31258a95-a23b-4e06-ae30-86c7d7364e67 | Pimozid                                            | 1 mg                         |                        |                  |
| 4777 | 5d98e780-f864-49d7-b98c-b8287be6da13 | Pimozid                                            | 4 mg                         |                        |                  |
| 4778 | d88a391f-ba63-4aa2-92d9-f5071ec25451 | Pindolol                                           | 5 mg                         |                        |                  |
| 4779 | 55be03f3-714f-4730-b0bc-58d0683178a5 | Pioglitazon                                        | 15 mg                        |                        |                  |
| 4780 | fced7915-be8e-4316-b69a-f238ee96656c | Pioglitazon                                        | 15 mg                        |                        | A10BG03          |
| 4781 | fbb9582b-f286-4c4f-980b-427ff1965cae | Pioglitazon                                        | 30 mg                        |                        |                  |
| 4782 | d5e4dd4a-920a-4ecd-9172-d4dbc4ef2451 | Piperacillin                                       | 2 g                          |                        | J01CA12          |
| 4783 | 0d958806-8eb6-4a09-9fc3-eb72f08d7206 | Piperacillin                                       | 4 g                          |                        | J01CA12          |
| 4784 | 12a8d5f6-01d2-4e2f-a0a1-4c0a5bc37f62 | Piperacillin                                       | 4 g                          |                        | J01CA12          |
| 4785 | 2dd5c863-e375-4c3e-a573-47c1f37ef90d | Piperakintetrafosfat                               | 320 mg                       |                        | P01BX            |
| 4786 | faac0667-12bc-4635-898c-926173bf223e | Piracetam                                          | 1200 mg                      |                        |                  |
| 4787 | 2f33740f-0e6a-4a5c-9b3c-74922f0aea7d | Pirfenidon                                         | 267 mg                       |                        |                  |
| 4788 | 23175d56-5fee-416a-a094-1b0527b99871 | Pirfenidon                                         | 801 mg                       |                        |                  |
| 4789 | a01ae54b-73d1-44bf-ae41-8d0f151b5451 | Piritramid                                         | 7.5 mg/ml                    |                        |                  |
| 4790 | 91540f5b-2b7c-44f7-bb27-7e3684881644 | Piroksikam                                         | 20 mg                        |                        |                  |
| 4791 | 9432b763-d958-47a7-954d-1011a19bb653 | Piroksikam                                         | 20 mg                        |                        |                  |
| 4792 | 5de81b32-92b7-4a8c-8568-4099cd3a0528 | Pitavastatin                                       | 1 mg                         |                        |                  |
| 4793 | b96253c6-027a-4531-a8ad-72f615bfe1fb | Pitolisant                                         | 18 mg                        |                        |                  |
| 4794 | 75668cde-7054-4a9e-b1c7-e675d9512e17 | Pitolisant                                         | 4.5 mg                       |                        |                  |
| 4795 | 8bc59d3a-c936-418f-8920-be7fd6ea4287 | Pivmecillinam                                      | 200 mg                       |                        |                  |
| 4796 | 7a8cb660-dc6b-47dd-8bfc-19a12ff2da78 | Pivmecillinam                                      | 400 mg                       |                        |                  |
| 4797 | e8ad048f-7bc9-48e9-b4c1-628b40404e41 | Pizotifen                                          | 0.5 mg                       |                        |                  |
| 4798 | acc313a9-731d-4a61-a2db-03c45e609373 | Plantesteroler                                     | 0.75 g                       |                        |                  |
| 4799 | 9549b381-ef1b-4650-9c3b-da038186916d | Plasmaproteiner, humane                            | 45 mg/ml                     |                        |                  |
| 4800 | ca2e80a0-e7b5-4ed5-a2e8-d32738d1f490 | Plerixafor                                         | 20 mg/ml                     |                        |                  |
| 4801 | f17ea665-9753-4dbd-9892-5c76d6deb717 | Plomme                                             | 50 mg                        |                        |                  |
| 4802 | 004cb538-8f12-4324-bf92-d19d917b48c4 | Pneumokokk-polysakkarid serotype 1                 | 25 mikrog/0.5 ml             |                        |                  |
| 4803 | e6a86037-2410-46e4-8a1f-eb292f451c5c | Pneumokokk-polysakkarid serotype 1 konjugert ti... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4804 | c2d2838b-b11a-4b78-95ed-1ee4b8e6384c | Pneumokokk-polysakkarid serotype 10A               | 25 mikrog/0.5 ml             |                        |                  |
| 4805 | cc4cd499-afe7-44ec-8712-ef0f1919ba09 | Pneumokokk-polysakkarid serotype 11A               | 25 mikrog/0.5 ml             |                        |                  |
| 4806 | c3e208f6-268a-492f-be53-1604fda80689 | Pneumokokk-polysakkarid serotype 12F               | 25 mikrog/0.5 ml             |                        |                  |
| 4807 | c714ee12-0969-4e47-bd7d-4e75832d2180 | Pneumokokk-polysakkarid serotype 14                | 25 mikrog/0.5 ml             |                        |                  |
| 4808 | c74df6d9-fef7-4247-8cb1-50c78fb94ddc | Pneumokokk-polysakkarid serotype 14 konjugert t... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4809 | 1d2e7316-beee-4a5c-abe1-390d27d3b3a3 | Pneumokokk-polysakkarid serotype 15B               | 25 mikrog/0.5 ml             |                        |                  |
| 4810 | c4be11f9-398d-4572-bc8a-aed2b3fed59f | Pneumokokk-polysakkarid serotype 17F               | 25 mikrog/0.5 ml             |                        |                  |
| 4811 | d9aeeb32-ae47-4b17-be00-5d2355a56262 | Pneumokokk-polysakkarid serotype 18C               | 25 mikrog/0.5 ml             |                        |                  |
| 4812 | cfd531c3-a426-460c-8c3e-3b70380f92f3 | Pneumokokk-polysakkarid serotype 18C konjugert ... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4813 | ca784d14-5dba-4b03-bb6c-cc94ffad36aa | Pneumokokk-polysakkarid serotype 19A               | 25 mikrog/0.5 ml             |                        |                  |
| 4814 | 689fb069-2388-4cba-b96e-4cf1f006c56d | Pneumokokk-polysakkarid serotype 19A konjugert ... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4815 | d3db0d2e-455b-405c-994f-3787997fcd38 | Pneumokokk-polysakkarid serotype 19F               | 25 mikrog/0.5 ml             |                        |                  |
| 4816 | cb0e1d12-9be3-4080-b52d-8b023f9b507a | Pneumokokk-polysakkarid serotype 19F konjugert ... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4817 | 56b9502d-0b2c-4736-ae5d-2fcf63b1dac4 | Pneumokokk-polysakkarid serotype 2                 | 25 mikrog/0.5 ml             |                        |                  |
| 4818 | 1087fc0a-3ec3-413d-8cac-241b7a4505cc | Pneumokokk-polysakkarid serotype 20                | 25 mikrog/0.5 ml             |                        |                  |
| 4819 | 9a972a6c-bae9-4d00-ad86-fc2a7fb21527 | Pneumokokk-polysakkarid serotype 22F               | 25 mikrog/0.5 ml             |                        |                  |
| 4820 | 7d0fd74f-2b89-4c65-bd6d-715ba8b0e8fe | Pneumokokk-polysakkarid serotype 23F               | 25 mikrog/0.5 ml             |                        |                  |
| 4821 | b10461fe-ad16-426b-b3ad-7d4c895358c3 | Pneumokokk-polysakkarid serotype 23F konjugert ... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4822 | 11dc5164-f43a-4a38-b54a-88261da7e4ac | Pneumokokk-polysakkarid serotype 3                 | 25 mikrog/0.5 ml             |                        |                  |
| 4823 | dc46feb9-5aa5-41aa-8ff4-dc5f595d0263 | Pneumokokk-polysakkarid serotype 3 konjugert ti... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4824 | 8e4eb553-4484-4947-a8ae-950089e2a0e1 | Pneumokokk-polysakkarid serotype 33F               | 25 mikrog/0.5 ml             |                        |                  |
| 4825 | ebc824d1-c95e-4e37-ada7-a10a195ad6f2 | Pneumokokk-polysakkarid serotype 4                 | 25 mikrog/0.5 ml             |                        |                  |
| 4826 | a27fc16c-a0bc-4890-8015-993cdac21800 | Pneumokokk-polysakkarid serotype 4 konjugert ti... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4827 | 9813359e-6171-43de-bdc8-b5b802c70304 | Pneumokokk-polysakkarid serotype 5                 | 25 mikrog/0.5 ml             |                        |                  |
| 4828 | f30291ca-5423-4c39-be0b-d545f58172a8 | Pneumokokk-polysakkarid serotype 5 konjugert ti... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4829 | 011a1ba6-2d10-4eef-befa-208ba1625dc1 | Pneumokokk-polysakkarid serotype 6A konjugert t... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4830 | 7a6a046a-6515-4ef2-a514-fe957952669d | Pneumokokk-polysakkarid serotype 6B                | 25 mikrog/0.5 ml             |                        |                  |
| 4831 | c20f591b-b6dc-411b-ae94-ff8b673744d2 | Pneumokokk-polysakkarid serotype 6B konjugert t... | 4.4 mikrog/0.5 ml            |                        |                  |
| 4832 | 9cb60a8e-b7d3-45c6-98f2-5cfa5c7247dd | Pneumokokk-polysakkarid serotype 7F                | 25 mikrog/0.5 ml             |                        |                  |
| 4833 | c331adbe-83a4-48a9-be50-b8eea09e34ad | Pneumokokk-polysakkarid serotype 7F konjugert t... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4834 | 1e3b0557-1804-4615-b393-cff8aaad5292 | Pneumokokk-polysakkarid serotype 8                 | 25 mikrog/0.5 ml             |                        |                  |
| 4835 | 72986fc3-abc8-40a4-a4f6-d91213c68749 | Pneumokokk-polysakkarid serotype 9N                | 25 mikrog/0.5 ml             |                        |                  |
| 4836 | 707e2dd8-53fc-46d8-8bf7-000aa2306196 | Pneumokokk-polysakkarid serotype 9V                | 25 mikrog/0.5 ml             |                        |                  |
| 4837 | 1aa7d7ef-61e1-4364-a041-10f492232feb | Pneumokokk-polysakkarid serotype 9V konjugert t... | 2.2 mikrog/0.5 ml            |                        |                  |
| 4838 | 731cd4c4-c0a6-4d1c-9ee5-856c8f99154d | Podofyllin emodiresin                              | 2 %                          | 20 mg/g                | D11AF            |
| 4839 | 843ac60b-7cb7-435e-a9f3-e6aee8ab4983 | Podofyllotoksin                                    | 5 mg/ml                      |                        |                  |
| 4840 | 7d17936a-4ab7-4b5d-b296-5dfa991697fa | Polidokanol                                        | 0.5 % w/v                    | 5 mg/ml                |                  |
| 4841 | 0a2aa03f-67d7-4210-95c3-e3cd4285e552 | Polidokanol                                        | 1 % w/v                      | 10 mg/ml               |                  |
| 4842 | 85c22b71-5213-4ee2-9820-9da3a1a93650 | Polidokanol                                        | 2 % w/v                      | 20 mg/ml               |                  |
| 4843 | aa4359c7-1e1f-4d41-a475-41f01aab6aa5 | Polidokanol                                        | 3 % w/v                      | 30 mg/ml               |                  |
| 4844 | 32afb041-5205-40af-ac10-cb14a4b10f58 | Polikresulen                                       | 36 % w/v                     | 360 mg/ml              |                  |
| 4845 | 3972eef4-485f-483f-95ad-a7cacff5390c | Poliovirus type 1 (inaktivert)                     | 40 D-antigen enheter/0.5 ml  |                        |                  |
| 4846 | 7ed24f71-3a8a-43f0-9390-128ed7307d87 | Poliovirus type 1 (inaktivert)                     | 40 D-antigen enheter/dose    |                        |                  |
| 4847 | c2712a95-3b15-4703-8591-204eb9e661e0 | Poliovirus type 1 (inaktivert)                     | 40 D-antigen enheter/dose    |                        |                  |
| 4848 | 0e625cc1-6eaf-4300-a274-3c846859e570 | Poliovirus type 1 (inaktivert)                     | 40 D-antigen enheter/sproyte |                        |                  |
| 4849 | 9e4370ad-97ed-43b9-8398-da9a59232a3d | Poliovirus type 2 (inaktivert)                     | 8 D-antigen enheter/0.5 ml   |                        |                  |
| 4850 | 4c8d2b49-bfcc-4863-acff-19f6d2581247 | Poliovirus type 2 (inaktivert)                     | 8 D-antigen enheter/dose     |                        |                  |
| 4851 | 63549995-0377-487d-8779-e7a1f40465bb | Poliovirus type 2 (inaktivert)                     | 8 D-antigen enheter/dose     |                        |                  |
| 4852 | 214d6f76-1d62-4aa5-b6f8-073e3f9ceb4d | Poliovirus type 2 (inaktivert)                     | 8 D-antigen enheter/sproyte  |                        |                  |
| 4853 | 021c2e7a-343f-4e67-9eb1-2386adc5f9b0 | Poliovirus type 3 (inaktivert)                     | 32 D-antigen enheter/0.5 ml  |                        |                  |
| 4854 | 4a42470d-abd9-493b-b22c-b1569ee57a00 | Poliovirus type 3 (inaktivert)                     | 32 D-antigen enheter/dose    |                        |                  |
| 4855 | afb77b46-97c6-466e-9538-31230847fc5b | Poliovirus type 3 (inaktivert)                     | 32 D-antigen enheter/sproyte |                        |                  |
| 4856 | bfb9334b-c8f3-41d7-95cc-cd8354241fd6 | Poliovirus type 3 (inaktivert)1                    | 32 D-antigen enheter/dose    |                        |                  |
| 4857 | a70f4971-33bb-4987-92c0-a852229f86db | Polygelin                                          | 35 g/L                       |                        |                  |
| 4858 | 16d50b47-27af-45e9-858e-bfa213c5ef58 | Polymyksin B                                       | 10000 IE                     |                        | J01XB02          |
| 4859 | 3cc93af0-ba6a-44ac-8604-07625186fcf0 | Polymyksin B                                       | 10000 IE/g                   |                        | S01AA18          |
| 4860 | d7343615-2f1d-43ec-b7f6-91c592571ad5 | Polymyksin B                                       | 10000 IE/ml                  |                        |                  |
| 4861 | 834e7e8e-dcbd-4ce4-8ea5-a6343b35bc77 | Polymyksin B                                       | 6000 IE/ml                   |                        | S01AA18          |
| 4862 | f14217e8-9eca-4c01-9245-c089a28e9855 | Pomalidomid                                        | 1 mg                         |                        |                  |
| 4863 | cd940697-6146-451c-b4b2-fc986691bc51 | Pomalidomid                                        | 2 mg                         |                        |                  |
| 4864 | d14c4459-fb4a-488e-8246-8e3e107499d8 | Pomalidomid                                        | 3 mg                         |                        |                  |
| 4865 | cc527adf-d8af-4a6a-8c85-825d6b2d960d | Pomalidomid                                        | 4 mg                         |                        |                  |
| 4866 | c1edb2cc-044d-4033-af31-47fb8eacc2eb | Ponatinib                                          | 15 mg                        |                        |                  |
| 4867 | 6a882ad7-ca36-4a67-9e99-e7e4b3049700 | Ponatinib                                          | 30 mg                        |                        |                  |
| 4868 | 39922008-e8c9-485f-92c3-a25ef45ebcd6 | Ponatinib                                          | 45 mg                        |                        |                  |
| 4869 | 2420b231-61b9-40f6-be9b-06ec42631426 | Posakonazol                                        | 100 mg                       |                        |                  |
| 4870 | 71bc01fa-6650-463f-b694-cf1ba32fb9a6 | Posakonazol                                        | 300 mg                       |                        |                  |
| 4871 | d27916fe-8df3-4c97-bedd-d5820947c309 | Posakonazol                                        | 40 mg/ml                     |                        |                  |
| 4872 | 820fd43c-f3ac-45d1-8bc3-380fa0cbfccc | Povidon                                            | 50 mg/ml                     |                        |                  |
| 4873 | b6d05d11-c99c-49c3-922a-479dd10021c9 | Povidon, jodert                                    | 10 %                         | 100 mg/g               |                  |
